ballc	wgbstools	dmpp_dedup	dmpp_bam
mCFrac	ENCFF072EDU.dedup	mean_meth	mean_meth
NA	NA	NA	NA
NA	NA	NA	NA
0.814978	0.693333	0.691630	0.692982
0.743243	0.540541	0.540541	0.557143
0.795031	0.672840	0.674847	0.676829
0.841667	0.694915	0.691667	0.683333
0.841667	0.694915	0.691667	0.683333
0.705882	0.426471	0.430556	0.422535
0.814433	0.744898	0.737374	0.737374
0.925000	0.825000	0.825000	0.829268
0.872180	0.639098	0.629630	0.636364
0.830000	0.686869	0.680000	0.673077
0.887755	0.767677	0.760000	0.760000
0.739130	0.604167	0.604167	0.604167
0.678571	0.324742	0.328283	0.333333
0.665198	0.325893	0.331858	0.315068
0.901961	0.860000	0.860000	0.860000
0.610811	0.423077	0.423077	0.423077
0.880000	0.795918	0.800000	0.800000
0.958333	0.909091	0.935484	0.931034
0.932432	0.902778	0.900000	0.898734
1.000000	0.922078	0.901235	0.898734
1.000000	0.986842	0.987179	0.987500
0.888889	0.841270	0.846154	0.828125
0.828125	0.656250	0.656250	0.637681
0.835106	0.591623	0.597884	0.593583
0.570707	0.198980	0.209677	0.209677
0.701754	0.421053	0.400000	0.403509
0.908046	0.747126	0.741176	0.750000
0.964646	0.938462	0.936275	0.937198
0.819277	0.569620	0.567901	0.585366
0.932584	0.735632	0.703297	0.702128
0.854545	0.754545	0.726496	0.726496
0.914384	0.795139	0.797297	0.792388
0.852941	0.732673	0.732673	0.742574
0.630435	0.333333	0.340659	0.329545
0.757143	0.440191	0.455814	0.452830
0.779359	0.489051	0.503623	0.531987
0.504762	0.100478	0.100962	0.108374
0.959184	0.918367	0.920000	0.918367
0.957265	0.940171	0.934426	0.933333
0.509434	0.012579	0.012422	0.012346
0.978261	0.978261	0.978261	0.978261
0.591241	0.284672	0.289855	0.319444
0.815789	0.662162	0.671053	0.671053
0.809524	0.691358	0.690476	0.691358
0.774809	0.500000	0.501901	0.498099
0.884615	0.711538	0.690909	0.703704
0.537037	0.071161	0.071685	0.071685
0.976471	0.882353	0.868132	0.872093
0.829268	0.587500	0.590361	0.578313
0.390805	0.053254	0.058140	0.052632
0.386243	0.015873	0.015228	0.015228
0.895833	0.727273	0.727273	0.719424
0.707602	0.325581	0.296296	0.300000
0.818841	0.656934	0.647887	0.645390
0.866667	0.693333	0.684211	0.676056
0.878788	0.696970	0.686567	0.687500
0.836364	0.611111	0.607143	0.600000
0.833333	0.689655	0.683333	0.672131
0.833333	0.689655	0.683333	0.672131
0.767442	0.627907	0.613636	0.613636
0.762712	0.500000	0.491525	0.500000
0.850000	0.750000	0.750000	0.736842
0.883929	0.810811	0.796460	0.796460
0.823529	0.742857	0.742857	0.764706
0.838384	0.780000	0.783019	0.783019
0.888889	0.779661	0.779661	0.786885
0.571429	0.154062	0.153203	0.148541
0.818182	0.545455	0.545455	0.545455
0.758242	0.622222	0.622222	0.617978
0.779528	0.629032	0.628788	0.617188
0.610895	0.206226	0.205426	0.199219
0.543353	0.104651	0.109827	0.109827
0.985075	0.955224	0.956522	0.956522
0.973684	0.921053	0.915663	0.914634
0.955357	0.936937	0.921053	0.921053
0.857143	0.731707	0.733333	0.727273
0.744361	0.484615	0.484848	0.488550
0.698246	0.312281	0.312500	0.312500
0.478689	0.003289	0.003279	0.003279
0.702128	0.246753	0.264228	0.268085
0.961538	0.905660	0.907407	0.914286
0.558011	0.232044	0.232044	0.241573
0.506596	0.114058	0.111675	0.115090
0.811024	0.601562	0.596899	0.604651
0.836735	0.540000	0.519231	0.509804
0.740196	0.420290	0.418269	0.415000
0.746341	0.402913	0.399038	0.399038
0.694915	0.241379	0.241379	0.232143
0.821053	0.451613	0.446809	0.468750
0.607143	0.345238	0.341176	0.337500
0.418605	0.048780	0.045455	0.047619
0.676471	0.382353	0.382353	0.382353
0.641026	0.230769	0.230769	0.236842
0.712500	0.300000	0.289157	0.291139
0.673469	0.265306	0.254902	0.235294
0.867257	0.769912	0.766667	0.769231
0.774194	0.612903	0.625000	0.625000
0.860465	0.613636	0.613636	0.613636
0.851351	0.616438	0.608108	0.625000
0.841727	0.683453	0.685315	0.683099
0.769784	0.553957	0.556338	0.572464
1.000000	0.948276	0.934426	0.934426
0.723077	0.555556	0.553846	0.560606
0.856000	0.647059	0.626016	0.628099
0.784314	0.512438	0.531401	0.519608
0.689394	0.427481	0.423358	0.417266
0.747253	0.566667	0.569892	0.555556
0.902778	0.857143	0.864865	0.863014
0.891892	0.837838	0.800000	0.777778
1.000000	0.976744	0.978723	0.978261
0.855263	0.723684	0.714286	0.714286
0.843750	0.806452	0.794118	0.787879
0.830769	0.784615	0.788732	0.772727
0.692308	0.425000	0.418605	0.414634
0.930000	0.870000	0.881188	0.881188
0.680556	0.397059	0.385714	0.397059
0.726744	0.139535	0.131579	0.134409
0.783333	0.268908	0.259843	0.257812
0.937500	0.500000	0.500000	0.466667
0.649123	0.431034	0.446429	0.450450
0.478261	0.017467	0.017241	0.017241
0.615385	0.196581	0.196581	0.196581
0.611702	0.250000	0.250000	0.250000
0.820513	0.681529	0.681529	0.675000
0.797468	0.692308	0.692308	0.688312
0.861386	0.669903	0.673077	0.666667
0.873418	0.782051	0.772152	0.762500
0.716049	0.525000	0.518072	0.512500
0.800000	0.535211	0.535211	0.527778
0.727273	0.545455	0.533333	0.533333
0.868293	0.727723	0.720588	0.724138
0.760000	0.578431	0.572816	0.575758
0.851064	0.652174	0.655914	0.655172
0.833333	0.763889	0.760000	0.774648
0.629630	0.444444	0.451220	0.451220
0.742647	0.427509	0.421245	0.422053
0.902174	0.826087	0.817204	0.835165
0.695364	0.390728	0.388158	0.393333
0.944954	0.870370	0.854545	0.823009
0.985294	0.970588	0.970588	0.969231
0.587065	0.105528	0.110000	0.101852
0.981651	0.972477	0.972727	0.971429
0.596859	0.252632	0.251309	0.251309
0.946809	0.893617	0.877551	0.885417
0.624365	0.383838	0.358491	0.355769
0.830189	0.750000	0.758621	0.745455
0.638462	0.236641	0.231343	0.236641
1.000000	1.000000	1.000000	1.000000
0.982456	0.973451	0.973913	0.972727
0.888889	0.825397	0.828125	0.825397
0.494505	0.151163	0.141304	0.141304
0.635220	0.352564	0.345912	0.345912
0.875000	0.812500	0.818182	0.818182
0.875000	0.734375	0.734375	0.730159
0.830000	0.613861	0.613861	0.616162
0.761905	0.470588	0.465116	0.465116
0.987013	0.923077	0.923077	0.923077
0.809524	0.714286	0.710843	0.707317
0.789474	0.494737	0.494845	0.489583
0.744681	0.468085	0.469388	0.458333
0.920530	0.873333	0.875817	0.872483
0.648936	0.336957	0.333333	0.337209
0.835165	0.681319	0.681319	0.662921
0.684211	0.223684	0.220779	0.223684
0.561290	0.121019	0.113772	0.114458
0.500000	0.019608	0.022222	0.022305
0.896552	0.827586	0.827586	0.827586
0.916084	0.819444	0.810811	0.808511
0.990566	0.952830	0.952830	0.951923
0.735849	0.317308	0.317308	0.310680
0.864407	0.677966	0.655738	0.666667
0.860000	0.603774	0.603774	0.603774
0.484043	0.010753	0.009091	0.009174
0.611570	0.033058	0.031496	0.030769
0.975610	0.975610	0.975610	0.975610
0.901961	0.841584	0.849558	0.838710
1.000000	0.923077	0.923077	0.923077
0.816667	0.491525	0.483333	0.474576
0.656716	0.246154	0.235294	0.242424
0.651685	0.379310	0.388889	0.383721
0.613793	0.125000	0.122449	0.125874
0.474576	0.050847	0.050000	0.050000
0.545455	0.121212	0.117647	0.117647
0.640000	0.200000	0.200000	0.204082
0.523077	0.158730	0.151515	0.161290
0.720000	0.300000	0.300000	0.300000
0.820144	0.615942	0.609929	0.614815
0.859375	0.569231	0.560606	0.546875
0.754717	0.527273	0.526316	0.509091
0.794393	0.641509	0.628571	0.634615
0.521173	0.127036	0.125000	0.125806
0.912281	0.839286	0.839286	0.833333
0.664062	0.437500	0.437500	0.437500
0.993151	0.979452	0.979866	0.978723
0.840000	0.800000	0.814815	0.814815
0.727891	0.462585	0.459459	0.455172
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.400000	0.160000	0.160000	0.163265
0.606383	0.279570	0.265306	0.268041
0.565574	0.319672	0.314516	0.317073
0.556962	0.115385	0.113924	0.106667
0.000000	NA	0.000000	0.000000
0.612500	0.160494	0.166667	0.164706
0.624204	0.209150	0.207792	0.211921
0.542683	0.194969	0.198758	0.206452
0.590909	0.139535	0.139535	0.139535
0.868421	0.552632	0.538462	0.538462
0.733333	0.409091	0.413043	0.400000
0.794872	0.692308	0.675000	0.657895
0.793103	0.491228	0.491228	0.481481
0.731481	0.467290	0.468468	0.459459
0.750000	0.372881	0.370968	0.355932
0.926606	0.596330	0.587719	0.592920
0.875536	0.788793	0.783898	0.783550
0.688525	0.241935	0.242424	0.264706
0.535714	0.396226	0.403509	0.403509
0.830275	0.629630	0.638393	0.650655
0.857143	0.714286	0.739130	0.750000
0.594286	0.252874	0.252874	0.258621
0.935185	0.700935	0.714286	0.714286
0.714286	0.569444	0.578231	0.579310
0.635294	0.397661	0.398844	0.395349
0.503731	0.158491	0.161049	0.161538
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.844828	0.543860	0.534483	0.500000
0.890110	0.775281	0.766667	0.750000
0.917647	0.848837	0.848837	0.837500
0.800000	0.440000	0.440678	0.441341
0.821053	0.638298	0.611650	0.611650
0.660606	0.327160	0.286486	0.286486
0.934783	0.820144	0.829787	0.825175
0.876923	0.621212	0.621212	0.637681
0.720339	0.296610	0.296610	0.293103
0.929293	0.888889	0.888889	0.888889
0.709459	0.462585	0.451613	0.439189
0.851852	0.556604	0.546296	0.541063
0.902778	0.824324	0.824324	0.828947
1.000000	0.907692	0.895522	0.895522
0.844037	0.548837	0.541284	0.535885
0.858300	0.670732	0.660079	0.661479
0.989796	0.989691	0.989691	0.989796
0.985507	0.885714	0.871429	0.871429
0.984127	0.927419	0.915385	0.920635
0.835714	0.680851	0.675676	0.687943
0.654167	0.464435	0.446640	0.450199
0.656489	0.206349	0.201550	0.182482
0.874317	0.809783	0.809524	0.809524
0.844156	0.712446	0.717300	0.717300
0.844156	0.712446	0.717300	0.717300
0.875000	0.795455	0.795699	0.804348
0.646739	0.329730	0.321244	0.324607
0.546099	0.183099	0.183099	0.176056
0.879121	0.736264	0.747368	0.739583
0.618644	0.218487	0.198473	0.195489
0.755245	0.457746	0.431373	0.432258
0.784483	0.649123	0.655172	0.649123
0.656566	0.387755	0.398058	0.386139
0.505682	0.068966	0.068571	0.068571
0.802721	0.494915	0.490000	0.490000
0.672414	0.338983	0.333333	0.333333
0.607143	0.274074	0.275362	0.270677
0.704545	0.344828	0.384615	0.370787
0.821918	0.625000	0.625000	0.625000
0.760870	0.472527	0.472527	0.463158
0.485030	0.060241	0.059880	0.059880
0.939759	0.855422	0.848837	0.835294
0.981481	0.962264	0.944954	0.943396
0.969231	0.809524	0.812500	0.809524
0.486957	0.060870	0.060870	0.059829
0.938596	0.800000	0.794872	0.798246
0.885246	0.713115	0.701613	0.700787
0.762887	0.500000	0.510000	0.494845
0.839416	0.548148	0.535714	0.548148
0.760684	0.387931	0.393162	0.393162
0.769231	0.480000	0.480000	0.434783
0.860000	0.755102	0.760000	0.777778
0.692308	0.487179	0.487179	0.487179
0.684783	0.439560	0.434783	0.451613
0.794118	0.712121	0.716418	0.716418
0.818182	0.654545	0.642857	0.642857
0.895833	0.834483	0.834437	0.834437
0.967391	0.876404	0.858696	0.857143
0.895833	0.789474	0.775281	0.784091
0.909091	0.815385	0.808824	0.808824
0.870370	0.803922	0.781818	0.773585
0.743243	0.438356	0.442177	0.442177
0.683544	0.350000	0.341463	0.329412
0.588235	0.223881	0.220588	0.223881
0.791209	0.422222	0.434783	0.434783
0.876543	0.734177	0.728395	0.737500
0.872093	0.662791	0.655172	0.655172
0.786885	0.483607	0.454545	0.449612
0.807692	0.607843	0.607843	0.607843
0.838710	0.741935	0.731343	0.711864
0.534682	0.052632	0.052478	0.054217
0.568627	0.114625	0.114173	0.115702
0.839695	0.613636	0.613636	0.604651
0.666667	0.533333	0.533333	0.533333
0.633929	0.196429	0.195846	0.195846
0.621723	0.112360	0.115242	0.115242
0.909091	0.779221	0.779221	0.779221
0.716049	0.524390	0.523810	0.523810
0.970588	0.942308	0.942308	0.941748
0.760331	0.575000	0.547619	0.547619
0.772059	0.406015	0.404412	0.410448
0.752688	0.612903	0.618557	0.644860
0.855670	0.656566	0.643564	0.640777
0.820225	0.681319	0.663158	0.670213
0.783505	0.646465	0.646465	0.646465
0.746988	0.530120	0.541176	0.554217
0.738095	0.469880	0.469880	0.469880
0.656716	0.441176	0.441176	0.453125
0.450000	0.263158	0.238095	0.277778
0.600000	0.277778	0.274725	0.269663
0.573248	0.280255	0.276730	0.280255
0.640000	0.267327	0.267327	0.267327
0.611111	0.277778	0.271739	0.276596
0.816327	0.354167	0.367347	0.367347
0.758242	0.555556	0.569892	0.534091
0.643836	0.534247	0.552632	0.535211
0.665714	0.286533	0.290598	0.285714
0.847458	0.792135	0.787709	0.776471
0.868421	0.565789	0.575342	0.575342
0.692308	0.394904	0.394904	0.394904
0.468468	0.056075	0.072072	0.072072
0.718563	0.514793	0.508671	0.511765
0.764706	0.583333	0.583333	0.586957
0.984127	0.968254	0.953846	0.954545
0.784615	0.606061	0.609023	0.596899
0.901961	0.792453	0.777778	0.773585
0.720930	0.558140	0.510638	0.533333
0.684211	0.405405	0.405405	0.408451
0.587629	0.244898	0.254902	0.260000
0.526316	0.131579	0.131579	0.131579
0.583333	0.285714	0.285714	0.285714
0.636364	0.316901	0.319444	0.297297
0.627451	0.255814	0.276596	0.276596
0.610526	0.400000	0.408163	0.412371
0.702703	0.297297	0.297297	0.305556
0.563380	0.357143	0.356164	0.352113
0.885246	0.766667	0.766667	0.766667
0.909091	0.793103	0.797753	0.797753
0.904255	0.829787	0.831579	0.833333
0.613924	0.308176	0.290698	0.275000
0.975309	0.937500	0.939024	0.937500
0.768000	0.377049	0.385246	0.380165
0.937984	0.881890	0.875969	0.874016
0.948718	0.743590	0.743590	0.743590
0.906250	0.671875	0.661538	0.651515
0.886364	0.701149	0.695652	0.698925
0.904110	0.680556	0.666667	0.657143
0.831325	0.662791	0.647727	0.654762
0.986486	0.932432	0.932432	0.928571
0.967742	0.941935	0.935897	0.934211
0.623932	0.145299	0.158333	0.154472
0.552632	0.026616	0.029963	0.030189
0.920635	0.460317	0.461538	0.468750
0.529412	0.000000	0.000000	0.000000
0.691667	0.370690	0.376000	0.377953
0.738095	0.302326	0.295455	0.295455
0.563492	0.283465	0.283465	0.283465
0.674419	0.386364	0.386364	0.400000
0.676056	0.402778	0.397260	0.405405
0.616822	0.349057	0.342593	0.345794
0.565574	0.033058	0.033058	0.033058
0.825397	0.500000	0.500000	0.491803
0.718954	0.313333	0.295597	0.295597
0.823529	0.627451	0.611111	0.611111
0.901316	0.810458	0.802548	0.805195
0.435028	0.142045	0.142045	0.142045
0.986667	0.960526	0.951220	0.948718
0.851852	0.728395	0.728395	0.714286
0.947368	0.945946	0.925000	0.925000
0.965812	0.922414	0.908333	0.913043
0.796748	0.361345	0.363636	0.363636
0.847458	0.739496	0.739496	0.737288
0.470000	0.090909	0.090909	0.090909
0.536290	0.121951	0.121457	0.121339
0.472441	0.102362	0.103704	0.113821
0.926829	0.886179	0.874016	0.874016
0.814346	0.632231	0.641667	0.638655
0.786325	0.564103	0.567797	0.564103
0.933333	0.848485	0.854015	0.854015
0.588710	0.252033	0.255814	0.263158
0.937107	0.886076	0.878788	0.884146
0.589744	0.059829	0.060345	0.061404
0.608696	0.304348	0.256545	0.276836
0.778689	0.570248	0.542636	0.542636
0.963303	0.861111	0.854545	0.854545
0.728395	0.500000	0.505882	0.505882
0.739130	0.415929	0.415929	0.415929
0.507853	0.122340	0.121693	0.117647
0.987879	0.957576	0.957831	0.968553
0.920000	0.867347	0.850000	0.846939
0.730612	0.487705	0.481928	0.483871
0.987654	0.925000	0.928571	0.925926
0.466165	0.348837	0.341270	0.341270
0.504167	0.029661	0.027888	0.020161
0.847458	0.677966	0.683333	0.683333
0.865672	0.696970	0.696970	0.707692
0.873786	0.836538	0.828571	0.833333
0.875000	0.528571	0.565789	0.554054
0.500000	0.089888	0.093284	0.093284
0.358333	0.050000	0.050000	0.050000
0.760976	0.440594	0.439024	0.439024
0.785714	0.414141	0.404040	0.415842
0.714286	0.500000	0.496732	0.500000
0.939394	0.837563	0.825871	0.828125
0.557823	0.096886	0.099656	0.097643
0.732394	0.478873	0.478873	0.479452
0.868421	0.828947	0.833333	0.833333
0.818182	0.567164	0.567164	0.567164
0.632911	0.225064	0.200913	0.200924
1.000000	0.933333	0.933333	0.931034
0.960000	0.912752	0.913907	0.920000
0.928571	0.804124	0.776699	0.774510
0.816327	0.670103	0.673469	0.676471
0.661692	0.315000	0.307317	0.317073
0.664634	0.363636	0.361446	0.363636
0.883929	0.660714	0.657895	0.639640
0.921569	0.876190	0.862385	0.859813
0.757962	0.535948	0.525641	0.522876
0.976744	0.858824	0.840909	0.831461
1.000000	0.969388	0.960396	0.960396
0.848837	0.511628	0.505747	0.505882
0.760563	0.514286	0.493671	0.493506
0.854430	0.732484	0.723926	0.720497
0.762712	0.568966	0.566667	0.551724
0.661417	0.393701	0.403226	0.387097
0.892473	0.755556	0.755556	0.752809
0.840000	0.716216	0.720000	0.710526
0.731959	0.556701	0.551020	0.551020
0.901235	0.762500	0.753086	0.750000
0.794872	0.653846	0.616438	0.616438
0.894737	0.832061	0.820896	0.818182
0.733906	0.533898	0.533613	0.532189
0.846154	0.769231	0.769231	0.800000
0.903846	0.747573	0.747573	0.740000
0.850000	0.675000	0.666667	0.675000
0.795775	0.368056	0.377483	0.345679
0.891566	0.734940	0.741573	0.729412
0.800000	0.444444	0.444444	0.431818
0.797980	0.666667	0.644231	0.646465
0.781690	0.557143	0.555556	0.550000
0.748031	0.519380	0.511450	0.511450
0.778281	0.545455	0.551111	0.537037
0.807143	0.666667	0.666667	0.676259
0.666667	0.455696	0.458599	0.451613
0.833333	0.517241	0.517241	0.517241
0.754545	0.500000	0.495495	0.495495
0.859060	0.738255	0.728477	0.726667
0.831683	0.543333	0.552050	0.543689
0.800000	0.720000	0.711538	0.745098
0.861538	0.704918	0.700787	0.700787
0.756757	0.397260	0.397260	0.397260
0.666667	0.382979	0.375000	0.382979
0.860870	0.717949	0.724409	0.725806
0.808824	0.285714	0.292308	0.281250
0.952941	0.923529	0.918129	0.917160
0.895833	0.895833	0.880000	0.882353
0.874214	0.683230	0.666667	0.683544
0.887097	0.633333	0.633333	0.637931
0.719298	0.586207	0.583333	0.583333
0.728261	0.355556	0.355556	0.363636
0.679487	0.525641	0.525641	0.525641
0.766355	0.467290	0.462963	0.457143
0.935185	0.854369	0.853211	0.854545
0.619863	0.048611	0.051546	0.051546
0.786441	0.568493	0.572881	0.578767
0.947368	0.869565	0.864407	0.871795
0.822222	0.711111	0.695652	0.688889
0.578635	0.162162	0.155172	0.149171
0.616715	0.189504	0.185185	0.185185
0.631579	0.402597	0.402597	0.402597
0.919283	0.837104	0.826840	0.824786
0.960526	0.946667	0.948052	0.959459
0.729730	0.549550	0.548673	0.550459
0.675676	0.416667	0.412844	0.423423
0.783784	0.572727	0.586207	0.592920
0.478049	0.059701	0.063927	0.064220
0.482759	0.060302	0.064516	0.064815
1.000000	0.947368	0.947368	0.947368
0.791209	0.622222	0.608696	0.608696
0.591270	0.233871	0.232000	0.232000
0.658960	0.412791	0.420455	0.426136
0.933333	0.816667	0.822581	0.819672
0.767123	0.493151	0.493333	0.486486
0.777778	0.613636	0.630435	0.590909
0.887324	0.732394	0.732394	0.732394
0.464832	0.089231	0.087087	0.089820
0.617834	0.256410	0.250000	0.246753
0.650000	0.420168	0.416667	0.423729
0.906977	0.848837	0.848837	0.841463
0.833333	0.666667	0.666667	0.600000
0.800000	0.617188	0.601504	0.612903
0.933333	0.850000	0.845304	0.852459
0.528302	0.250000	0.264706	0.264706
0.528302	0.250000	0.264706	0.264706
0.768595	0.400000	0.401639	0.411765
0.539683	0.290323	0.276923	0.265625
0.961039	0.871795	0.875000	0.881579
0.952941	0.928571	0.919540	0.919540
0.507853	0.146597	0.145078	0.138298
0.696970	0.437500	0.437500	0.419355
0.666667	0.375000	0.369697	0.369697
0.709497	0.438202	0.438889	0.441989
0.887324	0.728571	0.728571	0.698630
0.736842	0.468085	0.463158	0.463158
0.734043	0.462366	0.457447	0.457447
0.568182	0.204545	0.209302	0.209302
0.642857	0.400000	0.400000	0.405797
0.829268	0.609756	0.609756	0.609756
0.811321	0.528846	0.528846	0.545455
0.780220	0.663043	0.663043	0.659341
0.505882	0.211765	0.230769	0.211111
0.765306	0.590000	0.578431	0.584158
0.802469	0.634146	0.611765	0.592593
0.775000	0.400000	0.400000	0.400000
0.769231	0.250000	0.357143	0.357143
0.683333	0.393443	0.393443	0.389831
0.916667	0.833333	0.833333	0.833333
0.873239	0.676056	0.676056	0.681159
0.873239	0.676056	0.676056	0.681159
0.629393	0.238710	0.238095	0.241270
0.505263	0.064865	0.059783	0.059459
0.906977	0.634146	0.634146	0.625000
0.807339	0.663551	0.657407	0.656863
0.812500	0.593750	0.593750	0.593750
0.930000	0.804124	0.806122	0.795699
0.745763	0.576271	0.557377	0.557377
0.840764	0.702532	0.698113	0.694268
0.897959	0.836735	0.823529	0.816327
NA	NA	NA	1.000000
NA	NA	NA	NA
1.000000	NA	0.666667	0.666667
0.824468	0.643617	0.637755	0.632124
NA	NA	NA	NA
NA	NA	NA	NA
0.375000	0.125000	0.125000	0.125000
0.875000	0.250000	0.250000	0.250000
0.900000	0.850000	0.850000	0.850000
0.916667	0.750000	0.750000	0.750000
0.555556	0.176471	0.176471	0.176471
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.000000	NA	0.000000	0.000000
0.500000	NA	0.666667	0.666667
1.000000	NA	0.000000	0.000000
NA	NA	NA	NA
0.586957	0.230769	0.230769	0.218391
0.575342	0.295775	0.280488	0.280488
0.555556	0.111111	0.076923	0.076923
NA	NA	NA	NA
0.625000	0.500000	0.500000	0.500000
0.605263	0.184211	0.184211	0.184211
0.777778	0.666667	0.666667	0.666667
0.500000	0.230769	0.230769	0.230769
0.900000	0.200000	0.200000	0.200000
1.000000	1.000000	1.000000	1.000000
NA	NA	NA	NA
NA	NA	NA	NA
0.888889	0.000000	0.000000	0.000000
0.944444	0.944444	0.894737	0.909091
0.862385	0.798165	0.792793	0.784314
0.150943	0.018868	0.018868	0.018868
0.936709	0.860759	0.860759	0.864865
0.640625	0.421875	0.415385	0.417910
0.829268	0.686747	0.686747	0.674699
0.767123	0.328767	0.328947	0.328947
0.684848	0.335294	0.348571	0.348571
0.634146	0.292683	0.285714	0.292683
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.511111	0.000000	0.000000	0.000000
0.558824	0.400000	0.388889	0.378378
0.768233	0.532895	0.526570	0.529118
0.725490	0.423077	0.436364	0.444444
0.785047	0.523364	0.523364	0.514286
0.590164	0.099010	0.098039	0.096463
0.614865	0.121622	0.120805	0.126667
0.661972	0.244604	0.250000	0.250000
0.848485	0.656250	0.656250	0.656250
0.618557	0.234694	0.220183	0.228571
0.800000	0.700000	0.700000	0.700000
0.500000	0.083333	0.083333	0.083333
NA	NA	0.000000	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	0.250000	0.250000	0.250000
0.000000	0.000000	0.000000	0.000000
0.527778	0.083333	0.083333	0.083333
1.000000	NA	1.000000	1.000000
0.833333	0.833333	0.833333	0.833333
0.640000	0.040000	0.040000	0.040000
0.833333	0.833333	0.833333	0.833333
0.838710	0.733333	0.733333	0.733333
NA	NA	NA	NA
0.153846	0.000000	0.000000	0.000000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.833333	0.833333	0.833333	0.833333
NA	NA	NA	NA
0.800000	0.642857	0.600000	0.625000
0.974359	0.973684	0.973684	0.973684
0.944444	0.941176	0.888889	0.888889
NA	NA	NA	NA
0.504854	0.218447	0.212264	0.222772
0.875000	0.500000	0.500000	0.500000
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.909091	0.909091	0.909091	0.909091
NA	NA	NA	NA
1.000000	0.428571	0.428571	0.333333
NA	NA	NA	NA
0.707692	0.200000	0.200000	0.200000
NA	NA	NA	NA
0.333333	0.230769	0.230769	0.216216
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.800000	0.200000	0.200000	0.200000
1.000000	0.916667	0.916667	0.916667
1.000000	0.916667	0.916667	0.916667
0.708333	0.250000	0.250000	0.187500
0.500000	0.300000	0.300000	0.300000
NA	NA	NA	NA
NA	NA	NA	NA
0.777778	0.500000	0.500000	0.500000
0.833333	0.777778	0.777778	0.777778
0.839695	0.770992	0.765152	0.771654
0.870690	0.800000	0.788136	0.782609
0.689781	0.370370	0.377289	0.375000
0.639640	0.102804	0.096774	0.096774
0.784483	0.573913	0.573913	0.566372
0.938697	0.823755	0.820611	0.819608
0.921348	0.887640	0.888889	0.886364
0.727273	0.390244	0.387879	0.400000
0.935897	0.870130	0.870130	0.870130
0.547619	0.166667	0.179487	0.189189
0.690722	0.306122	0.300000	0.300000
0.711538	0.602317	0.609665	0.618868
0.741935	0.362903	0.362903	0.362903
0.800000	0.687500	0.692308	0.692308
0.606695	0.198312	0.203390	0.205128
0.515152	0.264706	0.264706	0.264706
0.624365	0.331633	0.326733	0.323383
0.493506	0.065359	0.061350	0.061350
0.415301	0.032787	0.032086	0.032258
0.684685	0.220183	0.219298	0.206897
0.527500	0.014815	0.014634	0.015000
0.777778	0.611111	0.447368	0.447368
0.659459	0.297297	0.297561	0.339450
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
0.941176	0.882353	0.882353	0.882353
NA	NA	NA	NA
0.200000	0.133333	0.086957	0.086957
0.578947	0.421053	0.421053	0.421053
0.944444	0.888889	0.888889	0.888889
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
0.705882	0.647059	0.647059	0.647059
0.526316	0.210526	0.200000	0.222222
0.410714	0.017544	0.017544	0.017544
NA	NA	NA	NA
0.666667	0.666667	0.666667	0.666667
0.594595	0.301370	0.297297	0.305556
0.708333	0.500000	0.546875	0.540984
0.486692	0.044776	0.044776	0.045977
0.507645	0.045732	0.043750	0.043750
0.814815	0.407407	0.407407	0.407407
0.544118	0.297561	0.296117	0.289216
0.512346	0.037383	0.042683	0.045732
0.491329	0.023121	0.022989	0.022923
0.643617	0.251337	0.246073	0.229947
0.828947	0.576923	0.576923	0.597403
0.794872	0.666667	0.666667	0.666667
0.775000	0.610390	0.612500	0.612500
0.692308	0.529915	0.529915	0.529915
0.855856	0.675676	0.669643	0.678899
0.675214	0.341880	0.344538	0.353448
0.771429	0.590476	0.579439	0.596154
0.840278	0.633803	0.621622	0.613139
0.698413	0.317460	0.317460	0.317460
0.688073	0.259259	0.272727	0.277778
0.766667	0.437500	0.470588	0.454545
0.655738	0.316667	0.314050	0.314050
0.736842	0.560000	0.560000	0.550725
0.737374	0.489583	0.484536	0.479592
