ballc	wgbstools	dmpp_dedup	dmpp_bam
mCFrac	ENCFF790EEU.dedup	mean_meth	mean_meth
0.487578	0.487578	0.493671	0.505917
0.243542	0.244444	0.237354	0.236641
0.068783	0.068783	0.069892	0.062500
0.241192	0.241096	0.236769	0.248634
0.266409	0.263566	0.258197	0.252000
0.489130	0.490909	0.492647	0.478873
0.609524	0.608280	0.604502	0.608833
0.741824	0.741319	0.748227	0.763636
0.443077	0.442901	0.443124	0.454248
0.825545	0.827586	0.829032	0.826220
0.902724	0.902344	0.899194	0.896000
1.000000	1.000000	1.000000	1.000000
0.770440	0.768987	0.769737	0.779180
0.414062	0.414062	0.421488	0.407258
0.624719	0.623874	0.629187	0.626966
0.810700	0.810700	0.810700	0.817427
0.856195	0.856195	0.866348	0.870670
0.431765	0.431765	0.437731	0.440576
0.396807	0.396807	0.403321	0.408776
0.133962	0.131827	0.133595	0.133459
0.652632	0.656085	0.640000	0.651685
0.104065	0.104405	0.095400	0.098472
0.954286	0.959770	0.955621	0.954802
0.238267	0.238267	0.232727	0.223333
0.936585	0.940887	0.927778	0.929730
0.961424	0.961310	0.959375	0.958861
0.967172	0.967172	0.976316	0.974227
0.573348	0.572870	0.588095	0.583721
0.385151	0.387324	0.402010	0.397590
0.618102	0.618625	0.622509	0.607223
0.620553	0.623841	0.619048	0.623324
0.782991	0.784661	0.789634	0.788690
0.964103	0.964103	0.964865	0.963731
0.878641	0.880779	0.876574	0.875306
0.452174	0.452174	0.446483	0.444118
0.545906	0.546135	0.541985	0.544304
0.573171	0.575980	0.608355	0.618182
0.921525	0.923423	0.922353	0.922374
0.121086	0.121339	0.123913	0.124183
0.969697	0.969697	0.968912	0.964824
0.031180	0.031180	0.028640	0.026786
0.138249	0.136891	0.128641	0.125828
0.326371	0.324607	0.320442	0.318182
0.443182	0.446565	0.436293	0.447368
0.536820	0.536820	0.526374	0.529284
0.956403	0.958791	0.960227	0.953930
0.246220	0.247265	0.226190	0.223256
0.337250	0.338443	0.336155	0.336905
0.542279	0.541590	0.535433	0.541016
0.341463	0.341463	0.339056	0.341667
0.006173	0.006211	0.006452	0.000000
0.313783	0.313783	0.311526	0.307692
0.176812	0.177326	0.177019	0.182635
0.612632	0.613588	0.611714	0.610063
0.029851	0.028428	0.025225	0.028120
0.706553	0.705202	0.706897	0.701449
0.806050	0.806050	0.803704	0.802139
0.745232	0.747253	0.736467	0.725955
0.406250	0.406250	0.407609	0.411458
0.510152	0.510152	0.505263	0.502660
0.052817	0.053004	0.047970	0.054348
0.244444	0.244444	0.238318	0.238532
0.043333	0.043333	0.043919	0.042071
0.655582	0.655582	0.648515	0.654762
0.470238	0.470238	0.469512	0.466667
0.148472	0.149780	0.146789	0.144144
0.141711	0.141711	0.134831	0.139726
0.064516	0.062780	0.066038	0.073394
0.468354	0.468354	0.458515	0.473029
0.157895	0.157895	0.136364	0.136364
0.172577	0.173397	0.169154	0.167076
0.182979	0.182979	0.182648	0.187919
0.090909	0.092262	0.088146	0.089286
0.145455	0.145455	0.142857	0.146667
0.009379	0.008314	0.006460	0.006281
0.035461	0.035651	0.032817	0.034513
0.587302	0.589641	0.578512	0.574297
0.010690	0.010742	0.009930	0.009579
0.564153	0.563725	0.571723	0.568706
0.194639	0.195093	0.195238	0.194152
0.936430	0.938575	0.938503	0.935233
0.685950	0.685950	0.684814	0.689751
0.041570	0.041667	0.043147	0.043257
0.035714	0.034532	0.031343	0.032885
0.039113	0.037711	0.034388	0.035433
0.370787	0.371041	0.377088	0.389140
0.060498	0.060714	0.058932	0.057922
0.432432	0.430097	0.432806	0.434653
0.576923	0.576923	0.576923	0.589744
0.444444	0.423077	0.423077	0.428571
0.479452	0.479452	0.486111	0.486486
NA	NA	NA	NA
0.714286	0.714286	0.714286	0.714286
NA	NA	NA	NA
NA	NA	NA	NA
NA	NA	NA	NA
1.000000	NA	1.000000	1.000000
0.363636	0.363636	0.363636	0.272727
0.722222	0.722222	0.722222	0.714286
0.176471	0.174941	0.171717	0.179104
0.394059	0.393638	0.389691	0.382114
0.361624	0.364312	0.362550	0.359073
0.450647	0.450407	0.455298	0.469194
0.487719	0.487685	0.489283	0.485821
0.560651	0.560000	0.562687	0.548480
0.971014	0.971014	0.969095	0.967532
0.942801	0.942574	0.947154	0.951076
0.920814	0.922197	0.925121	0.925301
0.453125	0.466357	0.461916	0.438228
0.247964	0.249091	0.250723	0.250919
0.485116	0.486188	0.477352	0.478652
0.256619	0.255624	0.254697	0.255102
0.249370	0.248731	0.255208	0.242206
0.641256	0.639517	0.637931	0.647887
0.841549	0.841549	0.852336	0.855839
0.906918	0.906683	0.907258	0.911343
0.024194	0.024242	0.021622	0.021990
0.347222	0.348432	0.354244	0.345588
0.487640	0.487064	0.493039	0.486111
0.086439	0.087832	0.082681	0.086735
0.408197	0.408867	0.405594	0.396880
0.250965	0.251938	0.248996	0.258755
0.500612	0.501845	0.493793	0.475234
0.359580	0.359580	0.348066	0.346561
0.424460	0.424789	0.414933	0.411356
0.130584	0.127696	0.128945	0.131488
0.445714	0.446198	0.460843	0.474453
0.051965	0.049618	0.049731	0.051587
0.853470	0.853470	0.856000	0.856764
0.849102	0.858209	0.859603	0.862159
0.596831	0.599644	0.591241	0.593525
0.459106	0.471861	0.462704	0.456847
0.617021	0.616368	0.616402	0.617958
0.429498	0.429268	0.417094	0.429268
0.388360	0.388420	0.385995	0.385804
0.325490	0.322835	0.331967	0.332016
0.488920	0.487465	0.482090	0.481429
0.626016	0.625000	0.625352	0.619835
0.495455	0.494305	0.500000	0.493151
0.326577	0.326531	0.331776	0.333333
0.453532	0.455224	0.452471	0.455939
0.713306	0.712517	0.756798	0.755988
0.502488	0.502496	0.509402	0.505728
0.502488	0.502496	0.509402	0.505728
0.056989	0.057174	0.057484	0.056383
0.877217	0.877049	0.877667	0.877384
0.208543	0.209068	0.207547	0.211640
0.461538	0.461538	0.456897	0.452675
0.539326	0.539548	0.538462	0.531977
0.549020	0.542304	0.546053	0.548626
0.559772	0.559772	0.555773	0.539773
0.680057	0.680576	0.675556	0.689112
0.946714	0.946524	0.947955	0.948624
0.548600	0.547855	0.548061	0.549669
0.903846	0.902597	0.917857	0.921986
0.506478	0.505313	0.505967	0.508792
0.619403	0.621723	0.606557	0.612245
0.250344	0.251034	0.248186	0.262040
0.332308	0.331269	0.342193	0.343548
0.295187	0.296336	0.296997	0.300535
0.292442	0.291069	0.285882	0.288372
0.933718	0.937591	0.934947	0.928161
0.320675	0.322034	0.318486	0.331197
0.493631	0.495208	0.496644	0.493548
0.517330	0.518041	0.510840	0.520156
0.328025	0.326226	0.327133	0.343105
0.528947	0.529723	0.518569	0.529880
0.804636	0.806667	0.797203	0.796721
0.875000	0.876979	0.879950	0.878716
0.866803	0.868041	0.870130	0.868952
0.187050	0.187726	0.182836	0.183150
0.886441	0.890785	0.888496	0.887931
0.895492	0.895277	0.895522	0.887967
0.446809	0.446809	0.450425	0.456091
0.446809	0.447867	0.455224	0.454327
0.716216	0.718644	0.713287	0.717172
0.339303	0.339319	0.344521	0.355325
0.013033	0.013064	0.009901	0.009732
0.505075	0.504197	0.509950	0.521632
0.649593	0.649533	0.650617	0.653254
0.760563	0.759783	0.760282	0.763699
0.326027	0.325069	0.348348	0.354167
0.229299	0.229543	0.222965	0.219647
0.022624	0.022676	0.017878	0.017626
0.593899	0.594078	0.590081	0.589669
0.589768	0.589372	0.589083	0.592262
0.206287	0.205941	0.210856	0.203593
0.253488	0.250585	0.248792	0.248804
0.325103	0.326446	0.322034	0.312236
0.206030	0.207071	0.208333	0.217617
0.313725	0.313725	0.311741	0.317460
0.470370	0.472119	0.465070	0.468085
0.462016	0.462733	0.482293	0.484653
0.180887	0.181507	0.181495	0.180887
0.012393	0.012346	0.008937	0.014634
0.120521	0.120915	0.114865	0.109272
0.697248	0.697368	0.702364	0.701613
0.746244	0.747492	0.749141	0.745819
0.368732	0.372024	0.360248	0.365854
0.620214	0.620584	0.613977	0.617647
0.358491	0.359848	0.320346	0.326180
0.050204	0.050409	0.051247	0.054017
0.927203	0.928205	0.927793	0.929708
0.215971	0.216364	0.210131	0.216117
0.908377	0.910761	0.913279	0.913613
0.929688	0.932939	0.931174	0.930279
0.878444	0.879282	0.886441	0.885057
0.869048	0.870259	0.869023	0.872984
0.290878	0.289428	0.282187	0.281879
0.190588	0.191489	0.190709	0.185185
0.221284	0.222411	0.216606	0.209540
0.330532	0.330532	0.333333	0.302857
0.171492	0.170404	0.169811	0.172260
0.309623	0.309072	0.312910	0.323158
0.294606	0.293501	0.286638	0.298539
0.222656	0.223529	0.222222	0.226562
0.179775	0.180791	0.186047	0.183333
0.027228	0.027295	0.018088	0.025000
0.026706	0.026706	0.027439	0.033033
0.375602	0.374598	0.371528	0.355848
0.261538	0.262887	0.272727	0.268657
0.128257	0.128514	0.126819	0.119192
0.058524	0.058524	0.059896	0.058824
0.468627	0.468627	0.469512	0.474409
0.525510	0.539267	0.529930	0.526050
0.494196	0.495840	0.493056	0.477157
0.523292	0.521875	0.521531	0.517296
0.683386	0.684874	0.682744	0.683003
0.568475	0.567708	0.566580	0.570681
0.167010	0.167355	0.177616	0.182232
0.963636	0.963636	0.967672	0.968288
0.936401	0.936401	0.937771	0.941345
0.653495	0.646497	0.634551	0.617647
0.854111	0.853723	0.856742	0.861789
0.281250	0.283054	0.280769	0.285714
0.533582	0.533582	0.537255	0.527675
0.651811	0.655462	0.646199	0.635838
0.693103	0.695502	0.695341	0.698925
0.501139	0.501714	0.502410	0.502320
0.577933	0.577465	0.580000	0.584071
0.357664	0.355311	0.367188	0.361538
0.497288	0.498188	0.497143	0.510319
0.018996	0.019074	0.014815	0.017833
0.680851	0.680625	0.687827	0.675946
0.501416	0.502128	0.508982	0.511628
0.392857	0.392857	0.390698	0.397778
0.208040	0.207661	0.207265	0.205538
0.622673	0.620102	0.604052	0.607985
0.471459	0.472458	0.458333	0.446541
0.590674	0.592014	0.581522	0.580986
0.921225	0.921053	0.925508	0.927286
0.509174	0.510345	0.496420	0.482916
0.270742	0.282460	0.285714	0.292453
0.336427	0.336427	0.350126	0.354115
0.455986	0.434564	0.452690	0.471103
0.009836	0.009836	0.006826	0.010101
0.676845	0.683938	0.667984	0.670090
0.769737	0.766667	0.765101	0.777027
0.082645	0.082645	0.082645	0.082645
0.159184	0.156379	0.163090	0.151020
0.014286	0.014286	0.011450	0.011111
0.342256	0.342912	0.341948	0.332692
0.073892	0.074074	0.073232	0.066667
0.112648	0.109562	0.110879	0.093306
0.227953	0.229097	0.227504	0.231029
0.136218	0.136437	0.134647	0.133545
0.250708	0.251420	0.248921	0.248237
0.074492	0.075000	0.078240	0.078829
0.508637	0.510597	0.512000	0.538462
0.424370	0.424261	0.433397	0.429530
0.229412	0.227898	0.228916	0.229755
0.465789	0.464380	0.455307	0.449315
0.118056	0.118056	0.115196	0.114558
0.536122	0.537143	0.534381	0.530333
0.643678	0.643678	0.636727	0.642292
0.572998	0.573899	0.568000	0.572727
0.588235	0.587224	0.583756	0.580153
0.944251	0.944056	0.944245	0.941901
0.915767	0.915767	0.915179	0.912664
0.165289	0.165426	0.166090	0.179028
0.436975	0.435620	0.430175	0.426667
0.452086	0.451869	0.459590	0.451501
0.329181	0.329181	0.332096	0.338828
0.161667	0.161889	0.170819	0.168367
0.668588	0.670520	0.678788	0.668116
0.654443	0.656294	0.664688	0.653901
0.954795	0.957359	0.958631	0.962466
0.579378	0.581281	0.579661	0.575456
0.659249	0.658298	0.658798	0.663187
0.519355	0.519481	0.520868	0.508251
0.368910	0.367561	0.368618	0.362757
0.548387	0.548108	0.551163	0.551445
0.890110	0.890110	0.890805	0.883333
0.331010	0.329843	0.329650	0.327239
0.262162	0.262517	0.269452	0.277108
0.945455	0.952880	0.953168	0.949468
0.824786	0.824786	0.820225	0.827434
0.691149	0.693916	0.697211	0.692008
0.882759	0.881944	0.880597	0.880492
0.951304	0.952632	0.949904	0.951923
0.917308	0.917148	0.918864	0.916832
0.515734	0.515734	0.517117	0.509982
0.358108	0.359322	0.378007	0.387755
0.079521	0.077681	0.076389	0.075964
0.347619	0.346890	0.348485	0.352798
0.461279	0.462838	0.452297	0.440397
0.297244	0.297830	0.298137	0.290123
0.348837	0.348131	0.349282	0.342657
0.300771	0.300771	0.309973	0.308901
0.124000	0.124498	0.128631	0.116667
0.551724	0.551724	0.562044	0.560284
0.726257	0.725738	0.728716	0.718579
0.331887	0.329322	0.336353	0.340564
0.122807	0.123270	0.115747	0.109536
0.356688	0.353698	0.352941	0.352751
0.243161	0.241590	0.232258	0.235669
0.369014	0.370056	0.359431	0.368243
0.487603	0.488372	0.487002	0.490694
0.149606	0.150198	0.150000	0.160000
0.290844	0.290381	0.309021	0.306159
0.928251	0.928090	0.925659	0.920930
0.668269	0.670968	0.667230	0.668908
0.917391	0.921168	0.916790	0.911079
0.490532	0.492754	0.488974	0.484594
0.182085	0.181416	0.179758	0.171386
0.362319	0.362319	0.367347	0.372549
0.527344	0.525490	0.520492	0.516000
0.612366	0.614098	0.630607	0.633987
0.273902	0.274256	0.269065	0.265335
0.158301	0.158301	0.161290	0.154762
0.231827	0.230542	0.230850	0.225510
0.767176	0.770218	0.784530	0.797315
0.857143	0.858757	0.857700	0.868069
0.246201	0.243077	0.245161	0.245399
0.013605	0.013605	0.014085	0.013793
0.263238	0.262195	0.249191	0.252412
0.604621	0.604891	0.600271	0.596401
0.273921	0.275472	0.275100	0.260870
0.386473	0.386473	0.375959	0.379397
0.352151	0.350404	0.363128	0.371585
0.230769	0.228856	0.232737	0.247549
0.230570	0.228571	0.232432	0.255814
0.458637	0.457772	0.447436	0.445844
0.329073	0.329073	0.326599	0.320132
0.461789	0.461664	0.458685	0.478689
0.448124	0.447661	0.448513	0.453564
0.521024	0.523020	0.513672	0.522593
0.011895	0.011083	0.010601	0.009354
0.090047	0.089683	0.086921	0.088800
0.497653	0.499215	0.496774	0.493958
0.929577	0.929412	0.930348	0.929612
0.735552	0.739823	0.741758	0.743316
0.939671	0.939671	0.941288	0.942593
0.403189	0.406936	0.421836	0.408873
0.110320	0.111111	0.105263	0.113475
0.177419	0.174089	0.167364	0.167347
0.174107	0.174107	0.165888	0.158140
0.474053	0.473239	0.466960	0.463977
0.452967	0.453488	0.454277	0.456647
0.938193	0.938095	0.935430	0.936407
0.423341	0.423963	0.413793	0.396135
0.506881	0.504608	0.487685	0.485437
0.355960	0.356551	0.351399	0.340314
0.111421	0.111732	0.116959	0.112717
0.212500	0.213262	0.203846	0.201869
0.241270	0.240446	0.262681	0.255357
0.752793	0.752448	0.748191	0.738636
0.017762	0.016934	0.012573	0.012832
0.016901	0.016981	0.012683	0.010446
0.156504	0.155963	0.158679	0.155670
0.554466	0.554585	0.570766	0.579596
0.656704	0.656934	0.660457	0.656377
0.757895	0.759455	0.760630	0.762346
0.520216	0.520325	0.518519	0.532787
0.894904	0.897436	0.898194	0.910543
0.802728	0.801897	0.804767	0.803833
0.816916	0.816524	0.822563	0.822680
0.482206	0.482143	0.487941	0.479927
0.970874	0.970874	0.972650	0.971186
0.108176	0.108586	0.099338	0.107731
0.771619	0.771812	0.770787	0.765625
0.309392	0.307263	0.310345	0.289189
0.113402	0.113636	0.116740	0.119205
0.965060	0.965018	0.965560	0.967033
0.476703	0.477477	0.477064	0.484155
0.321340	0.320896	0.329032	0.341804
0.044554	0.044628	0.046233	0.043919
0.468085	0.468992	0.465619	0.467890
0.483304	0.484155	0.477860	0.487179
0.351967	0.352697	0.344519	0.348936
0.437340	0.438462	0.437838	0.442935
0.577049	0.574257	0.574830	0.564935
0.391304	0.393750	0.379747	0.385093
0.242925	0.241706	0.242054	0.259861
0.241055	0.242424	0.239604	0.229885
0.071713	0.071713	0.065306	0.065306
0.266160	0.266667	0.270217	0.272212
0.118421	0.118812	0.117647	0.112628
0.333333	0.332867	0.335766	0.320458
0.267742	0.267742	0.258389	0.253333
0.232068	0.231312	0.235294	0.231988
0.136628	0.138235	0.125382	0.123494
0.168142	0.168889	0.170507	0.162281
0.278450	0.278450	0.284238	0.282500
0.896314	0.896450	0.897773	0.897587
0.023810	0.019139	0.019704	0.019608
0.446055	0.445351	0.438898	0.437500
0.483969	0.485452	0.505102	0.510924
0.137652	0.137931	0.140725	0.132000
0.949580	0.949066	0.952381	0.951261
0.956175	0.958000	0.955414	0.954000
0.969340	0.969121	0.972222	0.973301
0.420339	0.421769	0.408451	0.405594
0.562118	0.560327	0.558386	0.554435
0.903537	0.902913	0.908784	0.911765
0.962500	0.963893	0.965742	0.964516
0.902985	0.906191	0.903288	0.893738
0.806548	0.805389	0.802432	0.800000
0.529851	0.528678	0.532134	0.545685
0.563253	0.563253	0.560261	0.573668
0.315033	0.315422	0.312529	0.306338
0.602222	0.602679	0.604819	0.605081
0.855754	0.855519	0.854484	0.863487
0.343808	0.343808	0.340344	0.339015
0.540275	0.540434	0.542857	0.546371
0.359050	0.359050	0.362538	0.366366
0.398510	0.398510	0.393214	0.390873
0.162791	0.163551	0.163366	0.174312
0.240566	0.239370	0.244147	0.240589
0.142857	0.142857	0.132231	0.138776
0.258794	0.259446	0.252660	0.249344
0.027451	0.027778	0.024096	0.026923
0.154122	0.154122	0.157303	0.167883
0.076271	0.076433	0.072727	0.077605
0.163158	0.163158	0.142045	0.140449
0.184818	0.184818	0.173611	0.184300
0.031621	0.031621	0.033473	0.032389
0.513619	0.513619	0.512097	0.512397
0.161554	0.161885	0.155983	0.153684
0.295938	0.296512	0.293878	0.295276
0.062500	0.062696	0.061290	0.065015
0.684492	0.686380	0.693032	0.704251
0.843373	0.842742	0.843621	0.838710
0.805660	0.805477	0.807276	0.799812
0.364769	0.363148	0.368715	0.372727
0.964286	0.964010	0.962865	0.955614
0.325077	0.322086	0.330128	0.320755
0.515924	0.515964	0.526603	0.526035
0.618513	0.620253	0.616715	0.616690
0.722376	0.724377	0.796825	0.803328
0.276753	0.265152	0.247934	0.246094
0.474860	0.478507	0.480380	0.474048
0.034000	0.031187	0.028481	0.029106
0.986175	0.986047	0.985294	0.985437
0.257143	0.257541	0.255319	0.263651
0.963333	0.966555	0.965035	0.969492
0.521978	0.521978	0.524217	0.526316
0.697342	0.698152	0.706383	0.709877
0.594444	0.595106	0.594048	0.582005
0.345982	0.349099	0.351981	0.366890
0.703349	0.701923	0.698980	0.692683
0.579602	0.577500	0.556474	0.566580
0.247678	0.246894	0.247078	0.250825
0.286694	0.286694	0.285922	0.294360
0.516320	0.513433	0.490196	0.482315
0.328520	0.329114	0.326214	0.324074
0.474725	0.477876	0.460993	0.461358
0.472089	0.469649	0.472269	0.455399
0.245902	0.245902	0.239506	0.231678
0.592357	0.587097	0.597222	0.585034
0.366667	0.366667	0.372340	0.378092
0.550478	0.551651	0.555195	0.540021
0.200000	0.201365	0.197842	0.187500
0.497934	0.495851	0.490066	0.497890
0.569767	0.569767	0.575510	0.582031
0.555556	0.555556	0.552381	0.553785
0.154412	0.154412	0.161538	0.150376
0.436929	0.436929	0.442344	0.445693
0.469697	0.469697	0.476341	0.467492
0.099707	0.097059	0.095541	0.101266
0.648276	0.648276	0.651079	0.653710
0.623762	0.623762	0.630508	0.633663
0.137300	0.137931	0.140187	0.136264
0.776667	0.775920	0.782143	0.775000
0.689684	0.689223	0.688368	0.692242
0.759027	0.758865	0.764903	0.764415
0.602564	0.603267	0.605425	0.617225
0.772781	0.773159	0.775586	0.778313
0.601485	0.600998	0.601050	0.598015
0.458333	0.466667	0.446541	0.455090
0.771429	0.770335	0.773438	0.775000
0.761538	0.760309	0.765363	0.763587
0.747573	0.745098	0.750000	0.740933
0.745247	0.748092	0.757937	0.759843
0.169811	0.170270	0.174648	0.174033
0.924051	0.923664	0.934383	0.937186
0.283198	0.281250	0.285303	0.285315
0.843478	0.843478	0.850746	0.850440
0.801038	0.801038	0.803309	0.802842
0.871099	0.871012	0.870580	0.870548
0.889590	0.890205	0.891869	0.888798
0.813307	0.814767	0.818307	0.815274
0.633101	0.633367	0.632780	0.618200
0.266986	0.270400	0.273328	0.270665
0.825147	0.825147	0.824773	0.825271
0.009494	0.009564	0.007701	0.007503
0.839080	0.838959	0.843276	0.843362
0.204991	0.204852	0.210526	0.205059
0.483287	0.485315	0.482168	0.475069
0.776886	0.776527	0.779089	0.767055
0.420588	0.398773	0.418605	0.407353
0.910949	0.910688	0.912173	0.914328
0.008172	0.008359	0.007625	0.008538
0.045273	0.045394	0.046154	0.047297
0.526515	0.525617	0.529821	0.525955
0.008654	0.008679	0.008008	0.008850
0.817568	0.817332	0.819395	0.811582
0.908768	0.909524	0.912214	0.912669
0.848404	0.849534	0.852459	0.842308
0.782007	0.784722	0.785714	0.788831
0.211538	0.212219	0.212121	0.210191
0.611374	0.610451	0.615290	0.607355
0.042605	0.042742	0.042821	0.044177
0.584352	0.583333	0.589514	0.583333
0.047146	0.047303	0.046329	0.046784
0.871473	0.871069	0.873582	0.860248
0.790882	0.791045	0.785789	0.786952
0.122671	0.122766	0.123467	0.121872
0.385833	0.386155	0.386584	0.386172
0.290847	0.291096	0.295170	0.290749
0.172671	0.172671	0.175325	0.173469
0.768271	0.770870	0.768089	0.766114
0.141066	0.141287	0.148900	0.143087
0.793467	0.792593	0.799555	0.809168
0.831012	0.830698	0.837438	0.833333
0.068576	0.068935	0.068681	0.065295
0.073991	0.074324	0.074393	0.071870
0.121413	0.120709	0.122172	0.121047
0.090164	0.089202	0.086585	0.089202
0.578136	0.578090	0.578788	0.577599
0.143167	0.143483	0.144960	0.147689
0.074627	0.074836	0.071499	0.076550
0.217391	0.218978	0.215539	0.221393
0.458853	0.460000	0.465116	0.446384
0.336842	0.336842	0.346369	0.346995
0.308824	0.310345	0.315522	0.311558
0.662100	0.663616	0.673123	0.674528
0.423895	0.424590	0.425000	0.421667
0.932500	0.932331	0.928767	0.923280
0.604211	0.604651	0.604348	0.600423
0.247253	0.247706	0.254335	0.250233
0.237896	0.237856	0.244969	0.241262
0.016406	0.015730	0.007994	0.009538
0.430023	0.431604	0.427653	0.435837
0.157812	0.156816	0.156146	0.156379
0.924731	0.924731	0.928036	0.927220
0.534884	0.534965	0.521290	0.529412
0.269725	0.273234	0.271287	0.272000
0.000000	NA	NA	NA
0.174658	0.174957	0.173242	0.174281
0.630742	0.632327	0.629496	0.629690
0.106250	0.106250	0.106250	0.124224
0.637462	0.636364	0.635514	0.634146
0.192661	0.193548	0.194175	0.198113
0.512121	0.509146	0.506452	0.510972
0.000000	0.000000	0.000000	0.000000
0.113953	0.114219	0.113527	0.112440
0.616302	0.617530	0.616633	0.619522
0.135103	0.135266	0.137453	0.145704
0.271171	0.270344	0.272206	0.288515
0.448819	0.448819	0.446927	0.445040
0.353612	0.353768	0.354839	0.357692
0.346320	0.347072	0.346711	0.346524
0.283552	0.284413	0.287368	0.282787
0.764885	0.765697	0.761026	0.761610
0.206780	0.204082	0.207746	0.187291
0.759563	0.758242	0.759364	0.752443
0.385185	0.384425	0.382390	0.376384
0.254237	0.254237	0.244828	0.235690
0.227799	0.224806	0.229167	0.243902
0.359012	0.358187	0.359281	0.354136
0.135870	0.136612	0.142012	0.127168
0.275168	0.277027	0.279720	0.254902
0.409091	0.410853	0.413024	0.410699
0.547325	0.548343	0.550704	0.550484
0.073710	0.074074	0.071795	0.067332
0.355224	0.356287	0.363924	0.365559
0.472348	0.471715	0.465943	0.443810
0.619154	0.619420	0.617312	0.623596
0.775056	0.775056	0.773543	0.756356
0.684380	0.682514	0.679966	0.684791
0.769773	0.769654	0.767364	0.766805
0.359050	0.359050	0.361963	0.368263
0.738189	0.737673	0.733906	0.722334
0.030578	0.029680	0.025611	0.021764
0.222057	0.220896	0.201248	0.204380
0.031432	0.030516	0.026347	0.022459
0.820033	0.819444	0.828058	0.833611
0.237517	0.237838	0.238304	0.237410
0.698737	0.698830	0.697062	0.680038
0.731707	0.731432	0.726579	0.731675
0.037651	0.036309	0.036107	0.038580
0.039711	0.039855	0.039506	0.040964
0.663158	0.663563	0.676338	0.679317
0.789969	0.789705	0.796248	0.797581
0.505285	0.504237	0.496760	0.501062
0.813151	0.813494	0.812793	0.822005
0.830424	0.832776	0.829097	0.840198
0.007772	0.006957	0.008123	0.007847
0.007785	0.006969	0.008115	0.007847
0.405714	0.405172	0.405082	0.421512
0.884615	0.887324	0.881720	0.888889
0.299363	0.299145	0.306488	0.301255
0.205426	0.205426	0.208661	0.210728
0.248366	0.245033	0.232394	0.251656
0.200924	0.200000	0.200483	0.201405
0.035176	0.035354	0.033766	0.030534
0.301282	0.299035	0.299003	0.301282
0.081206	0.081206	0.078240	0.079439
0.108475	0.108844	0.113074	0.111486
0.418301	0.418301	0.422819	0.396104
0.624113	0.626335	0.625000	0.630996
0.259174	0.259770	0.265403	0.253555
0.596421	0.602823	0.609148	0.610998
0.294574	0.292835	0.290752	0.300226
0.922374	0.924312	0.927681	0.927907
0.892110	0.893031	0.893864	0.886218
0.390764	0.392857	0.387337	0.391071
0.305344	0.304183	0.320833	0.316430
0.228454	0.228454	0.227273	0.224518
0.381034	0.381944	0.379249	0.380282
0.723214	0.723596	0.723971	0.734300
0.753915	0.755605	0.769953	0.757174
0.151020	0.151639	0.129310	0.128205
0.100000	0.101266	0.095890	0.094595
0.162313	0.162264	0.163424	0.159475
0.633947	0.635246	0.638116	0.651357
0.131206	0.132143	0.133333	0.135531
0.487430	0.488112	0.492537	0.495575
0.213280	0.213280	0.218818	0.228330
0.160164	0.160164	0.166292	0.173913
0.544592	0.536062	0.534274	0.546875
0.779661	0.779661	0.784173	0.783688
0.890443	0.890187	0.893827	0.880096
0.750000	0.749049	0.756000	0.755814
0.160247	0.160742	0.155200	0.170472
0.218351	0.219370	0.220443	0.228469
0.260204	0.257069	0.262467	0.263298
0.715700	0.717765	0.715774	0.717456
0.400881	0.398230	0.397701	0.417978
0.340067	0.340067	0.344697	0.339483
0.228013	0.226230	0.222973	0.225589
0.251295	0.251295	0.247978	0.255435
0.697733	0.697851	0.697174	0.713921
0.228632	0.229122	0.231651	0.208417
0.423364	0.419776	0.423379	0.434160
0.561404	0.559687	0.562628	0.558416
0.475446	0.474273	0.473684	0.479592
0.341690	0.341713	0.335610	0.331132
0.240343	0.241033	0.239757	0.237956
0.587302	0.588079	0.572028	0.581208
0.411348	0.409524	0.404938	0.400966
0.551111	0.551111	0.555294	0.551339
0.414862	0.415194	0.408390	0.408786
0.389718	0.390000	0.397906	0.395548
0.906040	0.907658	0.914894	0.913636
0.311644	0.309633	0.311656	0.301038
0.852652	0.851779	0.852883	0.851224
0.963777	0.964981	0.963612	0.965608
0.618980	0.610219	0.616184	0.624190
0.635581	0.634463	0.635424	0.643579
0.630376	0.630728	0.630556	0.631300
0.580808	0.580808	0.578811	0.570312
0.278662	0.280449	0.286195	0.277419
0.152975	0.152975	0.144970	0.139130
0.110345	0.110345	0.106762	0.111111
0.050314	0.045161	0.045455	0.043750
0.024038	0.024038	0.015306	0.010256
0.013699	0.011442	0.009780	0.009479
0.031746	0.031915	0.027778	0.026455
0.047809	0.047809	0.049383	0.050980
0.014815	0.014851	0.015345	0.017995
0.535147	0.535147	0.528302	0.530752
0.064935	0.064935	0.061281	0.061828
0.006944	0.006993	0.007092	0.013333
0.365000	0.365000	0.358974	0.361386
0.174157	0.175141	0.165680	0.168605
0.480300	0.481132	0.471400	0.461538
0.029762	0.029940	0.031056	0.036585
0.103896	0.104348	0.106667	0.117904
0.233766	0.235294	0.243056	0.222222
0.246212	0.246212	0.241245	0.247148
0.122494	0.123043	0.113744	0.112128
0.393701	0.393701	0.404082	0.412214
0.104938	0.104938	0.112554	0.113445
0.014925	0.014925	0.016000	0.015504
0.155779	0.155779	0.159574	0.160622
0.057269	0.057269	0.051402	0.054054
0.097826	0.098093	0.093484	0.095775
